0.0045 0.016 26.2805
0.0045 0.0165 26.153
0.0045 0.017 26.0155
0.0045 0.0175 25.8676
0.0045 0.018 25.709
0.0045 0.0185 25.5393
0.0045 0.019 25.358
0.0045 0.0195 25.1647
0.0045 0.02 24.9589
0.0045 0.0205 24.7399
0.0045 0.021 24.5072
0.0045 0.0215 24.2601
0.0045 0.022 23.998
0.0045 0.0225 23.7201
0.0045 0.023 23.4257
0.0045 0.0235 23.1138
0.0045 0.024 22.7837
0.0045 0.0245 22.4343
0.0045 0.025 22.0648
0.0045 0.0255 21.6741
0.0045 0.026 21.2611
0.0045 0.0265 20.8248
0.0045 0.027 20.364
0.0045 0.0275 19.8776
0.0045 0.028 19.3644
0.0045 0.0285 18.8232
0.0045 0.029 18.2531
0.0045 0.0295 17.6528
0.0045 0.03 17.0216
0.0045 0.0305 16.3584
0.0045 0.031 15.6628
0.0045 0.0315 14.9344
0.0045 0.032 14.173
0.0045 0.0325 13.3789
0.0045 0.033 12.5529
0.0045 0.0335 11.696
0.0045 0.034 10.8099
0.0045 0.0345 9.89676
0.0045 0.035 8.95911
0.0045 0.0355 8.00002
0.0045 0.036 7.0229
0.0045 0.0365 6.03143
0.0045 0.037 5.02946
0.0045 0.0375 4.02096
0.0045 0.038 3.0099
0.0045 0.0385 2.00018
0.0045 0.039 0.995643
0.0045 0.0395 -8.84309e-16

0.005 0 26.4201
0.005 0.0005 26.4265
0.005 0.001 26.4453
0.005 0.0015 26.4759
0.005 0.002 26.517
0.005 0.0025 26.5671
0.005 0.003 26.6243
0.005 0.0035 26.6865
0.005 0.004 26.7516
0.005 0.0045 26.8175
0.005 0.005 26.8822
0.005 0.0055 26.9439
0.005 0.006 27.001
0.005 0.0065 27.0522
0.005 0.007 27.0964
0.005 0.0075 27.133
0.005 0.008 27.1614
0.005 0.0085 27.1811
0.005 0.009 27.1921
0.005 0.0095 27.1941
0.005 0.01 27.1872
0.005 0.0105 27.1714
0.005 0.011 27.1467
0.005 0.0115 27.1133
